Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
42494,0.0270,0.50,22.50,-19.75,2.96,0.03362,0.01681
42514,0.0200,0.50,21.38,-20.16,2.86,0.03356,0.01678
42536,0.0220,0.50,20.25,-20.55,2.77,0.03358,0.01679
42557,0.0210,0.41,19.16,-20.93,2.69,0.03356,0.01678
42577,0.0200,0.41,18.13,-21.28,2.61,0.03350,0.01675
42597,0.0200,0.41,17.13,-21.61,2.53,0.03344,0.01672
42619,0.0220,0.41,16.11,-21.91,2.46,0.03347,0.01674
42640,0.0210,0.25,15.14,-22.20,2.39,0.03346,0.01673
42660,0.0200,0.25,14.21,-22.47,2.33,0.03340,0.01670
42680,0.0200,0.25,13.31,-22.72,2.27,0.03334,0.01667
42707,0.0270,0.25,12.28,-22.93,2.22,0.03359,0.01679
42728,0.0210,1.90,11.47,-23.10,2.17,0.03357,0.01678
42748,0.0200,1.90,10.70,-23.26,2.13,0.03351,0.01675
42768,0.0200,1.90,9.96,-23.40,2.10,0.03345,0.01672
42790,0.0220,1.90,9.19,-23.52,2.06,0.03348,0.01674
42811,0.0210,33.65,9.53,-22.93,2.17,0.03346,0.01673
42831,0.0200,33.65,9.89,-22.35,2.28,0.03340,0.01670
42851,0.0200,33.65,10.25,-21.77,2.39,0.03335,0.01667
42873,0.0220,33.65,10.57,-21.19,2.49,0.03338,0.01669
42894,0.0210,0.00,9.79,-21.36,2.45,0.03337,0.01668
42921,0.0270,0.00,8.90,-21.50,2.40,0.03361,0.01681
42941,0.0200,0.00,8.19,-21.64,2.37,0.03355,0.01677
42963,0.0220,0.00,7.46,-21.76,2.33,0.03357,0.01679
42984,0.0210,0.00,6.77,-21.86,2.30,0.03355,0.01678
43004,0.0200,0.00,6.12,-21.96,2.27,0.03349,0.01675
43024,0.0200,0.00,5.49,-22.04,2.25,0.03343,0.01672
43046,0.0220,0.00,4.84,-22.10,2.23,0.03346,0.01673
43067,0.0210,0.17,4.23,-22.14,2.21,0.03345,0.01672
43087,0.0200,0.17,3.67,-22.18,2.19,0.03339,0.01669
43112,0.0250,0.17,3.02,-22.19,2.18,0.03355,0.01677
43134,0.0220,0.17,2.45,-22.19,2.17,0.03357,0.01679
43155,0.0210,0.17,1.92,-22.19,2.16,0.03355,0.01678
43175,0.0200,0.17,1.43,-22.17,2.16,0.03349,0.01675
43195,0.0200,0.17,0.96,-22.15,2.15,0.03343,0.01672
43217,0.0220,0.17,0.47,-22.11,2.15,0.03346,0.01673
43238,0.0210,0.33,0.01,-22.06,2.15,0.03345,0.01672
43258,0.0200,0.33,-0.40,-22.00,2.16,0.03339,0.01669
43278,0.0200,0.33,-0.80,-21.93,2.16,0.03333,0.01667
43300,0.0220,0.33,-1.23,-21.85,2.17,0.03337,0.01668
43333,0.0330,0.00,-1.88,-21.73,2.18,0.03387,0.01693
43353,0.0200,0.00,-2.24,-21.63,2.19,0.03380,0.01690
43373,0.0200,0.00,-2.58,-21.53,2.20,0.03373,0.01686
43395,0.0220,0.00,-2.95,-21.42,2.21,0.03375,0.01687
43416,0.0210,4.54,-3.13,-21.19,2.25,0.03372,0.01686
43436,0.0200,4.54,-3.28,-20.97,2.28,0.03365,0.01683
43456,0.0200,4.54,-3.43,-20.74,2.32,0.03359,0.01679
43478,0.0220,4.54,-3.60,-20.50,2.36,0.03361,0.01681
43499,0.0210,91.37,-0.82,-18.34,2.78,0.03359,0.01679
43519,0.0200,91.37,1.91,-16.24,3.18,0.03353,0.01676
43544,0.0250,91.37,4.53,-14.16,3.58,0.03368,0.01684
43566,0.0220,91.37,7.16,-12.15,3.97,0.03370,0.01685
43587,0.0210,0.33,6.68,-12.21,3.94,0.03368,0.01684
43607,0.0200,0.33,6.24,-12.27,3.91,0.03361,0.01680
43627,0.0200,0.33,5.80,-12.31,3.89,0.03354,0.01677
43649,0.0220,0.33,5.36,-12.34,3.86,0.03357,0.01678
43670,0.0210,-0.25,4.92,-12.38,3.84,0.03355,0.01677
43690,0.0200,-0.25,4.51,-12.41,3.82,0.03349,0.01674
43710,0.0200,-0.25,4.11,-12.43,3.80,0.03343,0.01671
43732,0.0220,-0.25,3.70,-12.44,3.78,0.03346,0.01673
43758,0.0260,0.08,3.27,-12.42,3.77,0.03365,0.01683
43778,0.0200,0.08,2.92,-12.41,3.75,0.03359,0.01679
43798,0.0200,0.08,2.59,-12.39,3.74,0.03352,0.01676
43820,0.0220,0.08,2.24,-12.35,3.73,0.03355,0.01677
43841,0.0210,0.17,1.92,-12.32,3.72,0.03353,0.01677
43861,0.0200,0.17,1.62,-12.27,3.72,0.03347,0.01673
43881,0.0200,0.17,1.34,-12.23,3.71,0.03341,0.01671
43903,0.0220,0.17,1.04,-12.17,3.71,0.03344,0.01672
43924,0.0210,-0.08,0.76,-12.11,3.70,0.03342,0.01671
43949,0.0250,-0.08,0.44,-12.03,3.70,0.03358,0.01679
43969,0.0200,-0.08,0.19,-11.96,3.70,0.03352,0.01676
43991,0.0220,-0.08,-0.07,-11.88,3.70,0.03354,0.01677
44012,0.0210,0.41,-0.30,-11.78,3.70,0.03352,0.01676
44032,0.0200,0.41,-0.50,-11.69,3.71,0.03346,0.01673
44052,0.0200,0.41,-0.70,-11.59,3.71,0.03340,0.01670
44074,0.0220,0.41,-0.90,-11.48,3.72,0.03343,0.01672
44095,0.0210,-0.08,-1.11,-11.38,3.72,0.03342,0.01671
44115,0.0200,-0.08,-1.29,-11.27,3.73,0.03336,0.01668
44135,0.0200,-0.08,-1.47,-11.17,3.74,0.03331,0.01665
44163,0.0280,-0.08,-1.73,-11.03,3.74,0.03359,0.01680
44184,0.0210,2.23,-1.82,-10.85,3.76,0.03357,0.01679
44204,0.0200,2.23,-1.89,-10.68,3.78,0.03351,0.01676
44224,0.0200,2.23,-1.96,-10.51,3.80,0.03345,0.01673
44246,0.0220,2.23,-2.04,-10.33,3.82,0.03348,0.01674
44267,0.0210,82.71,0.59,-8.38,4.19,0.03346,0.01673
44287,0.0200,82.71,3.17,-6.48,4.55,0.03341,0.01670
44307,0.0200,82.71,5.70,-4.64,4.90,0.03335,0.01667
44329,0.0220,82.71,8.17,-2.84,5.24,0.03338,0.01669
44350,0.0210,0.08,7.84,-2.91,5.20,0.03337,0.01668
44375,0.0250,0.08,7.52,-2.95,5.17,0.03353,0.01676
44395,0.0200,0.08,7.21,-3.01,5.14,0.03347,0.01673
44417,0.0220,0.08,6.91,-3.05,5.10,0.03349,0.01675
44438,0.0210,-0.25,6.61,-3.10,5.07,0.03348,0.01674
44458,0.0200,-0.25,6.32,-3.15,5.04,0.03342,0.01671
44478,0.0200,-0.25,6.04,-3.19,5.02,0.03336,0.01668
44500,0.0220,-0.25,5.77,-3.21,4.99,0.03339,0.01670
44521,0.0210,0.00,5.51,-3.24,4.96,0.03338,0.01669
44541,0.0200,0.00,5.26,-3.26,4.94,0.03333,0.01666
44561,0.0200,0.00,5.03,-3.27,4.92,0.03327,0.01664
44589,0.0280,0.00,4.77,-3.24,4.89,0.03356,0.01678
44610,0.0210,-0.25,4.54,-3.25,4.87,0.03354,0.01677
44630,0.0200,-0.25,4.32,-3.26,4.85,0.03348,0.01674
44650,0.0200,-0.25,4.10,-3.26,4.83,0.03343,0.01671
44672,0.0220,-0.25,3.89,-3.25,4.81,0.03345,0.01673
44693,0.0210,-0.25,3.68,-3.23,4.80,0.03344,0.01672
44713,0.0200,-0.25,3.49,-3.22,4.78,0.03338,0.01669
44733,0.0200,-0.25,3.31,-3.21,4.76,0.03333,0.01666
44755,0.0220,-0.25,3.12,-3.18,4.75,0.03336,0.01668
44781,0.0260,0.17,2.94,-3.12,4.74,0.03356,0.01678
44801,0.0200,0.17,2.79,-3.09,4.72,0.03350,0.01675
44821,0.0200,0.17,2.64,-3.05,4.71,0.03344,0.01672
44843,0.0220,0.17,2.50,-3.00,4.70,0.03347,0.01674
44864,0.0210,-0.08,2.35,-2.96,4.69,0.03346,0.01673
44884,0.0200,-0.08,2.21,-2.91,4.68,0.03340,0.01670
44904,0.0200,-0.08,2.08,-2.87,4.67,0.03334,0.01667
44926,0.0220,-0.08,1.95,-2.81,4.66,0.03338,0.01669
44947,0.0210,-0.17,1.82,-2.76,4.65,0.03336,0.01668
44967,0.0200,-0.17,1.70,-2.71,4.64,0.03331,0.01666
44994,0.0270,-0.17,1.57,-2.62,4.64,0.03356,0.01678
45016,0.0220,-0.17,1.46,-2.56,4.63,0.03358,0.01679
45037,0.0210,285.37,10.94,3.83,5.88,0.03356,0.01678
45057,0.0200,285.37,20.21,10.01,7.09,0.03350,0.01675
45077,0.0200,285.37,29.27,16.00,8.25,0.03344,0.01672
45099,0.0220,285.37,38.18,21.83,9.37,0.03347,0.01674
45120,0.0210,0.17,37.36,21.17,9.21,0.03346,0.01673
45140,0.0200,0.17,36.53,20.53,9.04,0.03340,0.01670
45160,0.0200,0.17,35.71,19.90,8.88,0.03335,0.01667
45182,0.0220,0.17,34.95,19.31,8.72,0.03338,0.01669
45208,0.0260,0.25,34.27,18.75,8.57,0.03358,0.01679
45228,0.0200,0.25,33.50,18.16,8.41,0.03352,0.01676
45248,0.0200,0.25,32.74,17.59,8.27,0.03346,0.01673
45270,0.0220,0.25,32.03,17.04,8.12,0.03349,0.01674
45291,0.0210,0.25,31.31,16.50,7.98,0.03347,0.01674
45311,0.0200,0.25,30.59,15.97,7.84,0.03341,0.01671
45331,0.0200,0.25,29.89,15.46,7.71,0.03336,0.01668
45353,0.0220,0.25,29.23,14.96,7.58,0.03339,0.01669
45374,0.0210,-0.08,28.56,14.47,7.45,0.03338,0.01669
45394,0.0200,-0.08,27.88,13.99,7.32,0.03332,0.01666
45421,0.0270,-0.08,27.31,13.55,7.20,0.03357,0.01678
45443,0.0220,-0.08,26.68,13.10,7.07,0.03359,0.01680
45464,0.0210,-0.17,26.05,12.65,6.96,0.03358,0.01679
45484,0.0200,-0.17,25.42,12.20,6.84,0.03351,0.01676
45504,0.0200,-0.17,24.80,11.77,6.73,0.03346,0.01673
45526,0.0220,-0.17,24.21,11.36,6.61,0.03348,0.01674
45547,0.0210,-0.17,23.63,10.95,6.51,0.03347,0.01673
45567,0.0200,-0.17,23.05,10.55,6.40,0.03341,0.01671
45587,0.0200,-0.17,22.48,10.17,6.30,0.03336,0.01668
45609,0.0220,-0.17,21.94,9.80,6.20,0.03339,0.01669
45635,0.0260,1.40,21.50,9.50,6.11,0.03359,0.01679
45655,0.0200,1.40,21.01,9.18,6.02,0.03353,0.01676
45675,0.0200,1.40,20.53,8.86,5.93,0.03347,0.01673
45697,0.0220,1.40,20.08,8.56,5.85,0.03350,0.01675
45718,0.0210,621.35,40.39,21.96,8.49,0.03348,0.01674
45738,0.0200,621.35,60.23,34.93,11.03,0.03342,0.01671
45758,0.0200,621.35,79.63,47.47,13.49,0.03337,0.01668
45780,0.0220,621.35,98.73,59.68,15.86,0.03340,0.01670
45801,0.0210,0.17,96.66,57.81,15.42,0.03338,0.01669
45828,0.0270,0.17,94.93,56.05,14.98,0.03363,0.01681
45848,0.0200,0.17,92.83,54.23,14.56,0.03357,0.01678
45870,0.0220,0.17,90.88,52.47,14.15,0.03359,0.01680
45891,0.0210,0.00,88.89,50.72,13.74,0.03357,0.01679
45911,0.0200,0.00,86.90,49.01,13.35,0.03351,0.01676
45931,0.0200,0.00,84.94,47.34,12.96,0.03345,0.01673
45953,0.0220,0.00,83.11,45.73,12.58,0.03348,0.01674
45974,0.0210,0.00,81.26,44.14,12.21,0.03346,0.01673
45994,0.0200,0.00,79.40,42.57,11.85,0.03341,0.01670
46014,0.0200,0.00,77.57,41.04,11.50,0.03335,0.01668
46041,0.0270,0.00,76.04,39.61,11.16,0.03360,0.01680
46062,0.0210,-0.08,74.29,38.14,10.82,0.03358,0.01679
46082,0.0200,-0.08,72.54,36.69,10.49,0.03352,0.01676
46102,0.0200,-0.08,70.82,35.28,10.16,0.03346,0.01673
46124,0.0220,-0.08,69.20,33.92,9.85,0.03348,0.01674
46145,0.0210,0.25,67.58,32.59,9.54,0.03347,0.01673
46165,0.0200,0.25,65.96,31.29,9.24,0.03341,0.01671
46185,0.0200,0.25,64.38,30.01,8.95,0.03336,0.01668
46207,0.0220,0.25,62.88,28.78,8.67,0.03339,0.01669
46228,0.0210,-0.08,61.36,27.57,8.39,0.03337,0.01669
46255,0.0270,-0.08,60.02,26.41,8.12,0.03362,0.01681
46275,0.0200,-0.08,58.52,25.23,7.85,0.03356,0.01678
46297,0.0220,-0.08,57.09,24.09,7.59,0.03358,0.01679
46318,0.0210,0.00,55.66,22.98,7.34,0.03356,0.01678
46338,0.0200,0.00,54.24,21.88,7.09,0.03350,0.01675
46358,0.0200,0.00,52.85,20.82,6.85,0.03344,0.01672
46380,0.0220,0.00,51.53,19.79,6.61,0.03347,0.01674
46401,0.0210,-0.25,50.20,18.78,6.39,0.03346,0.01673
46421,0.0200,-0.25,48.88,17.79,6.16,0.03340,0.01670
46446,0.0250,-0.25,47.66,16.85,5.94,0.03356,0.01678
46468,0.0220,-0.25,46.41,15.91,5.73,0.03358,0.01679
46489,0.0210,4.29,45.32,15.09,5.54,0.03356,0.01678
46509,0.0200,4.29,44.24,14.28,5.36,0.03350,0.01675
46529,0.0200,4.29,43.18,13.50,5.19,0.03344,0.01672
46551,0.0220,4.29,42.17,12.75,5.01,0.03347,0.01674
46572,0.0210,678.67,63.72,26.90,7.81,0.03346,0.01673
46592,0.0200,678.67,84.78,40.58,10.50,0.03340,0.01670
46612,0.0200,678.67,105.37,53.82,13.09,0.03334,0.01667
46634,0.0220,678.67,125.65,66.69,15.60,0.03337,0.01669
46662,0.0280,898.20,153.47,84.26,19.01,0.03366,0.01683
46682,0.0200,898.20,180.12,101.12,22.29,0.03360,0.01680
46702,0.0200,898.20,206.16,117.41,25.44,0.03354,0.01677
46724,0.0220,898.20,231.89,133.23,28.48,0.03356,0.01678
46745,0.0210,953.38,258.80,149.74,31.64,0.03354,0.01677
46765,0.0200,953.38,284.96,165.64,34.68,0.03348,0.01674
46785,0.0200,953.38,310.51,180.99,37.60,0.03342,0.01671
46807,0.0220,953.38,335.87,195.91,40.40,0.03345,0.01673
46828,0.0210,1033.01,363.17,212.03,43.44,0.03344,0.01672
46853,0.0250,1033.01,390.81,227.85,46.38,0.03359,0.01680
46873,0.0200,1033.01,416.75,242.89,49.18,0.03353,0.01677
46895,0.0220,1033.01,442.61,257.49,51.87,0.03356,0.01678
46916,0.0210,1065.00,468.72,272.23,54.59,0.03354,0.01677
46936,0.0200,1065.00,493.96,286.37,57.19,0.03348,0.01674
46956,0.0200,1065.00,518.59,299.96,59.67,0.03342,0.01671
46978,0.0220,1065.00,543.26,313.18,62.04,0.03345,0.01672
46999,0.0210,1109.50,568.56,326.82,64.49,0.03344,0.01672
47019,0.0200,1109.50,592.95,339.87,66.83,0.03338,0.01669
47046,0.0270,1109.50,619.21,352.93,69.07,0.03362,0.01681
47068,0.0220,1109.50,643.22,365.17,71.20,0.03365,0.01682
47089,0.0210,1189.35,669.01,378.61,73.58,0.03362,0.01681
47109,0.0200,1189.35,693.81,391.43,75.84,0.03356,0.01678
47129,0.0200,1189.35,717.99,403.72,77.99,0.03350,0.01675
47151,0.0220,1189.35,742.39,415.66,80.02,0.03353,0.01676
47172,0.0210,681.49,748.81,415.81,79.72,0.03351,0.01675
47192,0.0200,681.49,754.61,415.73,79.38,0.03345,0.01672
47212,0.0200,681.49,760.22,415.53,79.03,0.03339,0.01670
47239,0.0270,681.49,768.44,415.66,78.63,0.03364,0.01682
47260,0.0210,6.11,751.27,400.21,75.23,0.03361,0.01681
47280,0.0200,6.11,734.02,385.05,71.91,0.03355,0.01678
47300,0.0200,6.11,717.10,370.25,68.67,0.03349,0.01674
47322,0.0220,6.11,701.16,355.86,65.51,0.03352,0.01676
47343,0.0210,43.93,686.38,342.56,62.59,0.03350,0.01675
47363,0.0200,43.93,671.53,329.50,59.74,0.03344,0.01672
47383,0.0200,43.93,656.96,316.74,56.96,0.03338,0.01669
47405,0.0220,43.93,643.22,304.34,54.24,0.03341,0.01671
47433,0.0280,696.93,653.29,306.87,54.44,0.03370,0.01685
47453,0.0200,696.93,660.70,308.79,54.61,0.03363,0.01682
47473,0.0200,696.93,667.89,310.55,54.74,0.03357,0.01678
47495,0.0220,696.93,675.48,312.24,54.84,0.03359,0.01680
47516,0.0210,788.83,685.64,315.76,55.31,0.03357,0.01679
47536,0.0200,788.83,695.21,319.00,55.74,0.03351,0.01676
47556,0.0200,788.83,704.52,322.04,56.12,0.03345,0.01673
47578,0.0220,788.83,714.20,324.98,56.46,0.03348,0.01674
47599,0.0210,765.51,722.53,327.15,56.65,0.03346,0.01673
47628,0.0290,765.51,733.17,329.54,56.80,0.03379,0.01690
47648,0.0200,765.51,740.64,331.25,56.92,0.03372,0.01686
47670,0.0220,765.51,748.53,332.89,57.00,0.03374,0.01687
47691,0.0210,1106.65,767.37,341.90,58.55,0.03371,0.01686
47711,0.0200,1106.65,785.41,350.45,60.02,0.03365,0.01682
47731,0.0200,1106.65,802.98,358.60,61.40,0.03358,0.01679
47753,0.0220,1106.65,820.82,366.51,62.71,0.03360,0.01680
47774,0.0210,865.03,829.76,368.63,62.87,0.03358,0.01679
47794,0.0200,865.03,838.08,370.50,62.99,0.03352,0.01676
47821,0.0270,865.03,848.68,372.58,63.07,0.03376,0.01688
47843,0.0220,865.03,857.16,374.15,63.10,0.03378,0.01689
47864,0.0210,885.87,865.74,375.94,63.20,0.03375,0.01688
47884,0.0200,885.87,873.70,377.48,63.25,0.03368,0.01684
47904,0.0200,885.87,881.41,378.85,63.27,0.03361,0.01681
47926,0.0220,885.87,889.63,380.16,63.25,0.03364,0.01682
47947,0.0210,838.85,895.65,380.18,63.00,0.03361,0.01681
47967,0.0200,838.85,901.11,380.02,62.71,0.03355,0.01677
47987,0.0200,838.85,906.38,379.73,62.41,0.03349,0.01674
48014,0.0270,838.85,914.03,379.69,62.06,0.03373,0.01686
48035,0.0210,827.48,918.83,378.89,61.64,0.03370,0.01685
48055,0.0200,827.48,923.10,377.93,61.21,0.03363,0.01682
48075,0.0200,827.48,927.20,376.87,60.75,0.03357,0.01678
48097,0.0220,827.48,931.88,375.82,60.28,0.03359,0.01680
48118,0.0210,840.64,936.46,374.89,59.84,0.03357,0.01679
48138,0.0200,840.64,940.50,373.81,59.38,0.03351,0.01675
48158,0.0200,840.64,944.40,372.63,58.91,0.03345,0.01672
48180,0.0220,840.64,948.87,371.46,58.42,0.03347,0.01674
48208,0.0280,827.12,954.83,370.15,57.84,0.03376,0.01688
48228,0.0200,827.12,957.69,368.31,57.24,0.03369,0.01684
48248,0.0200,827.12,960.43,366.40,56.63,0.03362,0.01681
48270,0.0220,827.12,963.75,364.51,56.01,0.03364,0.01682
48291,0.0210,839.56,966.98,362.77,55.42,0.03362,0.01681
48311,0.0200,839.56,969.73,360.90,54.83,0.03355,0.01678
48331,0.0200,839.56,972.36,358.96,54.23,0.03349,0.01675
48353,0.0220,839.56,975.55,357.05,53.61,0.03352,0.01676
48374,0.0210,821.04,977.63,354.60,52.90,0.03350,0.01675
48399,0.0250,821.04,980.95,352.26,52.17,0.03365,0.01683
48419,0.0200,821.04,982.40,349.61,51.43,0.03359,0.01679
48441,0.0220,821.04,984.42,346.99,50.69,0.03361,0.01680
48462,0.0210,858.56,987.24,345.11,50.10,0.03359,0.01679
48482,0.0200,858.56,989.61,343.12,49.50,0.03352,0.01676
48502,0.0200,858.56,991.87,341.07,48.90,0.03346,0.01673
48524,0.0220,858.56,994.67,339.04,48.28,0.03349,0.01674
48545,0.0210,839.03,996.35,336.47,47.56,0.03347,0.01674
48565,0.0200,839.03,997.61,333.81,46.85,0.03341,0.01671
48592,0.0270,839.03,1001.00,331.36,46.10,0.03365,0.01683
48614,0.0220,839.03,1002.60,328.62,45.36,0.03367,0.01684
48635,0.0210,841.08,1003.84,325.83,44.61,0.03365,0.01682
48655,0.0200,841.08,1004.68,322.98,43.87,0.03358,0.01679
48675,0.0200,841.08,1005.45,320.10,43.12,0.03352,0.01676
48697,0.0220,841.08,1006.75,317.26,42.36,0.03354,0.01677
48718,0.0210,759.38,1004.91,312.54,41.25,0.03353,0.01676
48738,0.0200,759.38,1002.74,307.82,40.14,0.03346,0.01673
48758,0.0200,759.38,1000.57,303.14,39.05,0.03341,0.01670
48785,0.0270,759.38,1000.38,298.66,37.95,0.03365,0.01682
48806,0.0210,729.92,997.35,293.32,36.72,0.03362,0.01681
48826,0.0200,729.92,994.05,288.02,35.52,0.03356,0.01678
48846,0.0200,729.92,990.78,282.77,34.34,0.03350,0.01675
48868,0.0220,729.92,988.06,277.63,33.16,0.03352,0.01676
48889,0.0210,2.23,960.67,256.44,28.80,0.03350,0.01675
48909,0.0200,2.23,933.58,235.80,24.57,0.03344,0.01672
48929,0.0200,2.23,907.04,215.72,20.48,0.03339,0.01669
48951,0.0220,2.23,881.40,196.16,16.49,0.03342,0.01671
48979,0.0280,0.74,857.04,176.92,12.57,0.03370,0.01685
48999,0.0200,0.74,831.66,158.11,8.77,0.03363,0.01682
49019,0.0200,0.74,806.82,139.83,5.09,0.03357,0.01678
49041,0.0220,0.74,782.72,122.03,1.53,0.03359,0.01680
49062,0.0210,310.52,769.35,111.56,-0.57,0.03357,0.01679
49082,0.0200,310.52,756.13,101.37,-2.59,0.03351,0.01675
49102,0.0200,310.52,743.18,91.46,-4.56,0.03345,0.01672
49124,0.0220,310.52,730.64,81.78,-6.47,0.03348,0.01674
49145,0.0210,631.18,728.97,79.41,-6.91,0.03346,0.01673
49170,0.0250,631.18,727.60,77.03,-7.35,0.03361,0.01681
49190,0.0200,631.18,725.85,74.71,-7.78,0.03355,0.01677
49212,0.0220,631.18,724.26,72.41,-8.21,0.03357,0.01679
49233,0.0210,705.68,725.11,71.79,-8.29,0.03355,0.01678
49253,0.0200,705.68,725.84,71.17,-8.39,0.03349,0.01675
49273,0.0200,705.68,726.54,70.52,-8.48,0.03343,0.01672
49295,0.0220,705.68,727.34,69.84,-8.58,0.03346,0.01673
49316,0.0210,713.01,728.28,69.32,-8.65,0.03344,0.01672
49336,0.0200,713.01,729.11,68.78,-8.72,0.03339,0.01669
49363,0.0270,713.01,730.36,68.14,-8.80,0.03363,0.01681
49385,0.0220,713.01,731.22,67.53,-8.88,0.03365,0.01683
49406,0.0210,707.62,731.80,66.79,-8.99,0.03363,0.01681
49426,0.0200,707.62,732.27,66.05,-9.11,0.03356,0.01678
49446,0.0200,707.62,732.72,65.29,-9.22,0.03350,0.01675
49468,0.0220,707.62,733.27,64.50,-9.34,0.03353,0.01676
49489,0.0210,706.29,733.67,63.68,-9.46,0.03351,0.01675
49509,0.0200,706.29,733.98,62.86,-9.59,0.03345,0.01672
49529,0.0200,706.29,734.27,62.03,-9.71,0.03339,0.01670
49556,0.0270,706.29,734.95,61.11,-9.85,0.03363,0.01682
49577,0.0210,739.40,736.33,60.98,-9.83,0.03361,0.01681
49597,0.0200,739.40,737.61,60.82,-9.82,0.03355,0.01677
49617,0.0200,739.40,738.85,60.64,-9.82,0.03349,0.01674
49639,0.0220,739.40,740.15,60.40,-9.82,0.03351,0.01676
49660,0.0210,724.08,740.84,59.81,-9.90,0.03349,0.01675
49680,0.0200,724.08,741.43,59.22,-9.98,0.03344,0.01672
49700,0.0200,724.08,742.00,58.61,-10.06,0.03338,0.01669
49722,0.0220,724.08,742.64,57.97,-10.14,0.03341,0.01670
49750,0.0280,732.85,743.88,57.43,-10.20,0.03369,0.01685
49770,0.0200,732.85,744.61,56.96,-10.25,0.03363,0.01681
49790,0.0200,732.85,745.32,56.47,-10.31,0.03356,0.01678
49812,0.0220,732.85,746.10,55.94,-10.37,0.03359,0.01679
49833,0.0210,730.81,746.72,55.36,-10.44,0.03357,0.01678
49853,0.0200,730.81,747.25,54.77,-10.51,0.03350,0.01675
49873,0.0200,730.81,747.76,54.17,-10.59,0.03344,0.01672
49895,0.0220,730.81,748.34,53.54,-10.67,0.03347,0.01674
49916,0.0210,747.48,749.40,53.27,-10.68,0.03346,0.01673
49941,0.0250,747.48,750.62,52.93,-10.69,0.03361,0.01681
49961,0.0200,747.48,751.53,52.63,-10.71,0.03355,0.01677
49983,0.0220,747.48,752.51,52.28,-10.73,0.03357,0.01679
50004,0.0210,731.43,752.86,51.56,-10.83,0.03355,0.01678
50024,0.0200,731.43,753.14,50.85,-10.93,0.03349,0.01675
50044,0.0200,731.43,753.39,50.13,-11.03,0.03343,0.01672
50066,0.0220,731.43,753.72,49.38,-11.13,0.03346,0.01673
50087,0.0210,616.01,750.12,46.09,-11.74,0.03344,0.01672
50107,0.0200,616.01,746.53,42.88,-12.33,0.03339,0.01669
50134,0.0270,616.01,743.25,39.63,-12.91,0.03363,0.01681
50156,0.0220,616.01,739.81,36.50,-13.48,0.03365,0.01683
50177,0.0210,1.90,715.73,19.84,-16.74,0.03363,0.01681
50197,0.0200,1.90,692.16,3.70,-19.89,0.03356,0.01678
50217,0.0200,1.90,669.10,-11.94,-22.92,0.03350,0.01675
50239,0.0220,1.90,646.47,-27.18,-25.86,0.03353,0.01676
50260,0.0210,78.88,626.89,-40.25,-28.35,0.03351,0.01675
50280,0.0200,78.88,607.78,-52.87,-30.75,0.03345,0.01672
50300,0.0200,78.88,589.09,-65.09,-33.06,0.03339,0.01670
50327,0.0270,78.88,570.22,-77.26,-35.31,0.03363,0.01682
50348,0.0210,607.16,569.89,-77.15,-35.13,0.03361,0.01681
50368,0.0200,607.16,569.64,-77.00,-34.96,0.03355,0.01677
50388,0.0200,607.16,569.40,-76.83,-34.79,0.03349,0.01674
50410,0.0220,607.16,569.02,-76.73,-34.62,0.03351,0.01676
50431,0.0210,660.70,570.53,-75.39,-34.21,0.03350,0.01675
50451,0.0200,660.70,572.08,-74.06,-33.81,0.03344,0.01672
50471,0.0200,660.70,573.60,-72.75,-33.41,0.03338,0.01669
50493,0.0220,660.70,574.96,-71.54,-33.02,0.03341,0.01670
50534,0.0410,672.32,575.43,-70.62,-32.57,0.03426,0.01713
50554,0.0200,672.32,577.37,-69.05,-32.13,0.03417,0.01709
50574,0.0200,672.32,579.27,-67.52,-31.70,0.03409,0.01704
50596,0.0220,672.32,581.00,-66.09,-31.27,0.03409,0.01705
50617,0.0210,639.60,581.65,-65.39,-31.00,0.03405,0.01703
50637,0.0200,639.60,582.35,-64.69,-30.74,0.03397,0.01699
50657,0.0200,639.60,583.03,-63.99,-30.48,0.03389,0.01695
50679,0.0220,639.60,583.58,-63.37,-30.22,0.03390,0.01695
50700,0.0210,761.51,588.32,-60.00,-29.42,0.03387,0.01694
50725,0.0250,761.51,592.75,-56.81,-28.64,0.03401,0.01701
50745,0.0200,761.51,597.37,-53.59,-27.89,0.03393,0.01697
50767,0.0220,761.51,601.80,-50.50,-27.15,0.03394,0.01697
50788,0.0210,809.97,607.83,-46.40,-26.22,0.03391,0.01695
50808,0.0200,809.97,613.76,-42.40,-25.32,0.03383,0.01692
50828,0.0200,809.97,619.56,-38.53,-24.45,0.03376,0.01688
50850,0.0220,809.97,625.17,-34.81,-23.60,0.03377,0.01689
50871,0.0210,818.45,630.98,-31.00,-22.74,0.03374,0.01687
50891,0.0200,818.45,636.69,-27.29,-21.91,0.03367,0.01684
50918,0.0270,818.45,642.13,-23.81,-21.10,0.03390,0.01695
50940,0.0220,818.45,647.60,-20.32,-20.32,0.03391,0.01696
50961,0.0210,870.86,654.75,-15.76,-19.32,0.03388,0.01694
50981,0.0200,870.86,661.74,-11.33,-18.36,0.03380,0.01690
51001,0.0200,870.86,668.57,-7.06,-17.44,0.03373,0.01686
